date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-18,94.21,94.21,94.21,94.21,92.9475690423,0,0.0000,1.0
2020-12-17,94.42,94.42,94.42,94.42,93.1547550045,0,0.0000,1.0
2020-12-16,93.69,93.69,93.69,93.69,92.4345371359,0,0.0000,1.0
2020-12-15,93.57,93.57,93.57,93.57,92.3161451575,0,0.0000,1.0
2020-12-14,92.33,92.33,92.33,92.33,91.0927613807,0,0.0000,1.0
2020-12-11,92.59,92.59,92.59,92.59,91.3492773339,0,0.0000,1.0
2020-12-10,92.76,92.76,92.76,92.76,91.5169993033,0,0.0000,1.0
2020-12-09,92.62,92.62,92.62,92.62,91.3788753285,0,0.0000,1.0
2020-12-08,93.48,93.48,93.48,93.48,92.2273511737,0,0.0000,1.0
2020-12-07,93.1,93.1,93.1,93.1,91.8524432421,0,0.0000,1.0
2020-12-04,93.19,93.19,93.19,93.19,91.9412372259,0,0.0000,1.0
2020-12-03,92.23,92.23,92.23,92.23,90.9941013987,0,0.0000,1.0
2020-12-02,92.09,92.09,92.09,92.09,90.8559774239,0,0.0000,1.0
2020-12-01,91.99,91.99,91.99,91.99,90.7573174419,0,0.0000,1.0
2020-11-30,91.06,91.06,91.06,91.06,89.8397796093,0,0.0000,1.0
2020-11-27,91.58,91.58,91.58,91.58,90.3528115157,0,0.0000,1.0
2020-11-25,91.24,91.24,91.24,91.24,90.0173675769,0,0.0000,1.0
2020-11-24,91.29,91.29,91.29,91.29,90.0666975679,0,0.0000,1.0
2020-11-23,89.89,89.89,89.89,89.89,88.6854578199,0,0.0000,1.0
2020-11-20,89.18,89.18,89.18,89.18,87.9849719477,0,0.0000,1.0
2020-11-19,89.66,89.66,89.66,89.66,88.4585398613,0,0.0000,1.0
2020-11-18,89.16,89.16,89.16,89.16,87.9652399513,0,0.0000,1.0
2020-11-17,90.07,90.07,90.07,90.07,88.8630457875,0,0.0000,1.0
2020-11-16,90.28,90.28,90.28,90.28,89.0702317497,0,0.0000,1.0
2020-11-13,89.18,89.18,89.18,89.18,87.9849719477,0,0.0000,1.0
2020-11-12,87.97,87.97,87.97,87.97,86.7911861655,0,0.0000,1.0
2020-11-11,88.84,88.84,88.84,88.84,87.6495280089,0,0.0000,1.0
2020-11-10,88.16,88.16,88.16,88.16,86.9786401313,0,0.0000,1.0
2020-11-09,88.2,88.2,88.2,88.2,87.0181041241,0,0.0000,1.0
2020-11-06,87.23,87.23,87.23,87.23,86.0611022987,0,0.0000,1.0
2020-11-05,87.29,87.29,87.29,87.29,86.1202982879,0,0.0000,1.0
2020-11-04,85.51,85.51,85.51,85.51,84.3641506083,0,0.0000,1.0
